sample,GPSC,merge_history
14672_3#4,315,315
21903_8#250,315,315
31958_2#264,315,315
14672_3#18,315,315
11860_8#27,315,315
15191_8#48,315,315
6470_6#16,315,315
12274_5#37,315,315
15995_1#90,45,45
6472_5#17,45,45
15682_7#19,45,45
10071_4#32,45,45
14566_5#37,45,45
6470_6#2,45,45
11860_7#86,45,45
11860_7#30,45,45
11861_3#49,45,45
14936_4#86,45,45
23204_4#192,637,637
23430_2#160,637,637
23430_3#151,637,637
23430_3#105,637,637
23204_4#119,637,637
23430_1#21,637,637
23430_1#94,637,637
23204_4#113,637,637
24820_2#65,637,637
21242_2#135,249,249
21127_2#140,249,249
21127_2#60,249,249
24775_1#168,249,249
21999_8#19,249,249
21127_2#182,249,249
21999_8#91,249,249
21127_2#52,249,249
21999_7#149,249,249
28516_1#141,584,584
19341_3#153,584,584
28177_3#305,584,584
28177_3#249,584,584
28516_1#48,584,584
22841_4#145,584,584
28177_3#135,584,584
28177_3#370,584,584
28177_3#262,584,584
6753_3#13,248,248
18090_2#145,248,248
6259_5#6,248,248
18090_2#146,248,248
25108_8#14,248,248
6259_5#7,248,248
19341_3#97,248,248
19341_3#130,248,248
19341_2#143,248,248
16288_6#69,13,13
16288_8#36,13,13
29102_1#147,13,13
16288_4#52,13,13
16288_8#81,13,13
16288_8#88,13,13
16288_6#3,13,13
16288_8#42,13,13
16288_5#38,13,13
24497_7#53,478,478
29330_2#111,478,478
24497_7#34,478,478
16288_3#64,478,478
31588_4#285,478,478
24497_7#123,478,478
29330_2#359,478,478
24497_7#25,478,478
29330_2#116,478,478
16288_4#59,247,247
16288_7#81,247,247
16288_3#59,247,247
29102_1#37,247,247
16288_6#80,247,247
16288_4#78,247,247
29102_1#173,247,247
28832_1#239,247,247
28832_1#186,247,247
19341_2#84,279,279
24977_8#217,279,279
24977_8#35,279,279
16043_2#74,279,279
14723_6#72,279,279
15608_5#71,279,279
24775_1#55,279,279
15608_4#64,279,279
5310_1#2,279,279
17428_8#3,278,278
15995_1#163,278,278
15995_2#42,278,278
14723_4#80,278,278
21242_6#48,278,278
21242_6#68,278,278
22027_1#92,278,278
14723_3#62,278,278
22027_1#77,278,278
14913_7#87,194,194
17059_7#56,194,194
17175_8#36,194,194
17138_3#45,194,194
15874_1#80,194,194
14673_5#7,194,194
15841_2#69,194,194
15874_1#70,194,194
17175_8#2,194,194
14723_1#35,445,445
31588_4#379,445,445
29102_1#210,445,445
31585_6#373,445,445
22335_8#50,445,445
31588_4#74,445,445
32139_4#176,445,445
34154_7#319,445,445
14555_3#68,445,445
14520_7#68,256,256
15873_4#14,256,256
14520_4#61,256,256
21523_1#73,256,256
15873_4#55,256,256
14520_4#44,256,256
17794_7#183,256,256
14520_7#66,256,256
15873_3#66,256,256
15731_8#56,254,254
13470_1#23,254,254
31919_2#168,254,254
15995_2#63,254,254
32139_2#321,254,254
17059_7#26,254,254
31958_2#104,254,254
13414_8#77,254,254
15995_1#104,254,254
15873_1#13,242,242
15873_1#55,242,242
13415_8#75,242,242
15873_1#11,242,242
13414_8#23,242,242
32139_3#270,242,242
15841_1#46,242,242
14566_4#14,242,242
14913_3#66,242,242
13415_7#91,270,270
14410_8#15,270,270
32036_8#362,270,270
6972_8#51,270,270
13470_1#19,270,270
12837_1#65,270,270
14566_6#13,270,270
17870_7#83,270,270
4948_3#1,270,270
18090_2#138,244,244
11860_5#64,244,244
7038_4#5,244,244
7038_7#22,244,244
24977_8#63,244,244
7004_5#20,244,244
24977_8#182,244,244
7054_4#12,244,244
14723_1#64,244,244
18090_1#8,310,310
11826_4#36,310,310
22027_1#41,310,310
23164_8#116,310,310
14723_3#35,310,310
21523_1#71,310,310
22027_1#123,310,310
18090_1#7,310,310
21053_8#159,310,310
21053_8#136,32,32
10071_4#72,32,32
21053_8#135,32,32
24977_8#285,32,32
10071_4#57,32,32
11658_2#26,32,32
14673_1#13,32,32
11861_1#37,32,32
21053_8#148,32,32
27897_1#337,1055,1055
27907_1#193,1055,1055
27786_8#368,1055,1055
27802_2#245,1055,1055
27802_3#112,1055,1055
27897_2#163,1055,1055
27802_1#132,1055,1055
27786_8#372,1055,1055
6823_3#4,293,293
6680_5#16,293,293
6805_5#18,293,293
6805_6#7,293,293
6823_5#11,293,293
6938_8#22,293,293
9803_8#20,293,293
7004_8#77,293,293
6641_6#17,214,214
6259_5#9,214,214
6259_6#12,214,214
6631_2#11,214,214
6259_8#9,214,214
6710_8#5,214,214
6731_5#4,214,214
6631_4#5,214,214
24775_1#329,640,640
24936_1#48,640,640
24775_1#344,640,640
24936_1#39,640,640
24775_1#301,640,640
24775_1#333,640,640
24775_1#328,640,640
24936_1#20,640,640
24861_1#278,641,641
24775_1#223,641,641
24861_1#271,641,641
24775_1#206,641,641
24775_1#227,641,641
28042_2#239,641,641
24861_1#267,641,641
29594_2#159,641,641
23430_1#179,87,87
23430_1#98,87,87
23430_1#13,87,87
6730_5#3,87,87
23430_2#59,87,87
28042_2#107,87,87
24820_2#115,87,87
23430_2#117,87,87
24775_1#219,639,639
24775_1#217,639,639
24861_1#281,639,639
22335_7#127,639,639
24861_1#282,639,639
22335_7#149,639,639
24775_1#212,639,639
22335_7#105,639,639
22335_7#103,559,559
29330_2#361,559,559
29330_2#256,559,559
29330_2#331,559,559
20925_3#2,559,559
22335_7#130,559,559
22335_7#108,559,559
22335_7#96,559,559
6755_2#23,261,261
24371_8#98,261,261
6730_7#12,261,261
6730_8#10,261,261
6710_5#19,261,261
16288_4#71,261,261
6823_1#21,261,261
6841_7#19,261,261
17794_7#141,638,638
9262_3#86,638,638
9262_3#18,638,638
19183_3#134,638,638
9262_3#85,638,638
15873_5#53,638,638
17794_7#151,638,638
19646_1#1,638,638
29330_2#300,335,335
16288_8#28,335,335
7004_3#37,335,335
16288_7#45,335,335
24371_8#74,335,335
16288_4#26,335,335
7068_2#37,335,335
14723_1#48,335,335
32139_2#301,358,358
13415_4#55,358,358
31919_2#109,358,358
32139_2#325,358,358
15841_2#78,358,358
32139_2#108,358,358
32139_2#168,358,358
32139_2#142,358,358
14913_3#79,271,271
21053_8#145,271,271
12837_3#45,271,271
13415_4#74,271,271
13414_8#85,271,271
31958_2#95,271,271
17428_8#38,271,271
31958_2#17,271,271
15731_8#86,329,329
31958_2#286,329,329
32139_4#180,329,329
32036_8#203,329,329
31919_2#43,329,329
32139_2#330,329,329
13414_8#9,329,329
12837_1#42,329,329
12291_6#48,253,253
12837_4#79,253,253
31588_4#222,253,253
14566_4#24,253,253
28832_1#207,253,253
17150_5#84,253,253
6593_5#8,253,253
20925_3#105,253,253
13415_6#46,239,239
14913_3#11,239,239
12162_1#76,239,239
13415_4#72,239,239
14913_3#17,239,239
13415_4#48,239,239
13415_4#26,239,239
13415_8#24,239,239
18456_1#104,238,238
28420_2#207,238,238
31958_2#366,238,238
17175_5#38,238,238
13470_1#38,238,238
12162_1#20,238,238
14913_3#38,238,238
28516_1#287,238,238
11860_5#86,250,250
11861_1#59,250,250
9953_7#59,250,250
11861_2#78,250,250
15940_3#25,250,250
23164_8#143,250,250
21946_6#50,250,250
9953_7#1,250,250
22841_2#190,29,29
11860_4#76,29,29
22027_1#132,29,29
24861_1#95,29,29
21999_7#137,29,29
22841_3#87,29,29
22841_4#46,29,29
21946_6#348,29,29
11658_2#3,267,267
12291_2#75,267,267
13154_2#14,267,267
12291_1#75,267,267
24861_1#241,267,267
19084_7#130,267,267
12291_2#39,267,267
12291_1#39,267,267
6730_4#15,265,265
7004_8#90,265,265
6791_6#15,265,265
7011_4#13,265,265
6899_6#9,265,265
6983_4#75,265,265
7004_5#15,265,265
29330_2#288,924,924
29330_2#259,924,924
29330_2#329,924,924
29330_2#225,924,924
29330_2#187,924,924
29594_2#150,924,924
29330_2#7,924,924
28177_3#155,869,869
28177_3#172,869,869
31664_1#248,869,869
31664_1#340,869,869
28177_3#62,869,869
28177_3#298,869,869
28177_3#34,869,869
28177_3#326,864,864
28177_3#44,864,864
31664_1#212,864,864
28177_3#142,864,864
28420_2#245,864,864
28177_3#212,864,864
28177_3#102,864,864
28177_3#295,881,881
32640_3#165,881,881
28184_2#337,881,881
28516_1#334,881,881
28516_1#90,881,881
28177_3#17,881,881
25052_8#2,881,881
29339_1#71,655,655
24371_8#173,655,655
24497_7#99,655,655
29339_1#46,655,655
24371_8#36,655,655
28522_3#217,655,655
24371_8#294,655,655
23430_2#148,13,13
23430_1#153,13,13
23430_1#88,13,13
23430_4#23,13,13
23430_3#133,13,13
23430_1#89,13,13
23430_2#143,13,13
22335_8#127,652,652
22335_8#93,652,652
29102_1#76,652,652
29102_1#108,652,652
31588_4#33,652,652
22335_8#125,652,652
22335_8#124,652,652
21999_7#123,386,386
24775_1#41,386,386
24861_1#257,386,386
24861_1#181,386,386
24861_1#53,386,386
19084_8#101,386,386
24861_1#82,386,386
24977_8#272,69,69
24977_8#18,69,69
18090_2#21,69,69
19341_3#47,69,69
18090_2#11,69,69
24977_8#219,69,69
24977_8#216,69,69
28522_3#226,509,509
24861_1#273,509,509
17138_5#43,509,509
24775_1#225,509,509
28832_1#57,509,509
29102_1#165,509,509
24861_1#274,509,509
21127_1#181,391,391
15682_3#45,391,391
15682_3#13,391,391
21999_8#92,391,391
15191_5#45,391,391
24775_1#148,391,391
15682_3#78,391,391
6470_6#4,316,316
15682_6#18,316,316
15682_6#72,316,316
15608_2#28,316,316
6470_6#20,316,316
9950_3#4,316,316
14412_3#27,316,316
17059_6#23,243,243
15995_2#20,243,243
14913_4#37,243,243
15995_2#154,243,243
17059_7#67,243,243
14913_5#73,243,243
14412_2#29,243,243
15531_5#57,333,333
22276_1#55,333,333
15531_6#91,333,333
15531_7#13,333,333
14410_4#26,333,333
20402_4#37,333,333
20402_4#105,333,333
19787_6#21,291,291
11826_4#3,291,291
22709_8#371,291,291
22709_8#349,291,291
22709_8#373,291,291
22695_3#39,291,291
22709_8#302,291,291
11679_1#92,237,237
22841_1#171,237,237
6952_7#16,237,237
19084_8#70,237,237
12291_4#10,237,237
19084_8#21,237,237
19084_7#156,237,237
11658_2#89,323,323
18090_2#37,323,323
15873_6#21,323,323
15873_7#64,323,323
15873_6#31,323,323
13414_1#29,323,323
15873_7#23,323,323
12291_3#16,266,266
24861_1#106,266,266
19084_7#116,266,266
11511_8#86,266,266
24775_1#19,266,266
11657_4#89,266,266
11657_4#90,266,266
12837_3#32,13,13
14555_4#15,13,13
32139_2#131,13,13
17175_7#72,13,13
15608_2#24,13,13
11822_1#71,13,13
10754X113_140620_D00294_0106_AC4FB4ANXX_6,13,13
28042_2#172,410,410
21485_1#161,410,410
21999_8#174,410,410
23430_1#166,410,410
28042_2#173,410,410
10395_5#54,410,410
28042_2#349,410,410
CUHK_SPNE83_072022_19,1002,1002
43941_1#80,1002,1002
47167_1#314,1002,1002
CUHK_SPNE43_19,1002,1002
CUHK_SPNE128_19,1002,1002
CUHK_SPNE285_18,1002,1002
6631_7#6,401,401
6641_6#8,401,401
6730_7#16,401,401
6631_3#12,401,401
6673_8#8,401,401
6631_1#24,401,401
6631_4#19,264,264
6649_8#9,264,264
6259_5#16,264,264
6259_5#2,264,264
6259_6#16,264,264
6593_4#3,264,264
28177_3#209,883,883
28177_3#346,883,883
28420_2#333,883,883
28177_3#164,883,883
28184_2#56,883,883
28516_1#55,883,883
28790_1#5,481,905;905;481
29102_1#52,481,905;905;481
29102_1#7,481,905;905;481
29102_1#312,481,905;905;481
29102_1#200,481,905;905;481
24977_8#84,481,905;905;481
24977_8#45,852,852
24977_8#179,852,852
24977_8#206,852,852
24977_8#109,852,852
24977_8#205,852,852
24977_8#176,852,852
28042_2#229,627,627
28042_2#42,627,627
22667_8#31,627,627
22667_8#23,627,627
22667_8#16,627,627
28042_2#309,627,627
28042_2#113,236,236
22335_8#60,236,236
22335_8#108,236,236
28042_2#169,236,236
22335_8#7,236,236
22335_8#80,236,236
22335_8#14,309,309
22335_7#23,309,309
28042_2#170,309,309
22335_8#92,309,309
22335_8#104,309,309
22335_8#30,309,309
22335_8#19,647,647
22335_8#72,647,647
22335_7#59,647,647
28522_3#178,647,647
22335_7#156,647,647
22335_8#36,647,647
22841_2#46,262,262
22114_6#41,262,262
22667_8#56,262,262
22114_6#46,262,262
22841_1#46,262,262
22841_2#184,262,262
22667_8#3,26,26
22667_8#22,26,26
22027_1#7,26,26
28042_2#193,26,26
28042_2#140,26,26
22667_8#25,26,26
24775_1#185,16,16
21127_2#179,16,16
21999_8#97,16,16
21999_8#59,16,16
21999_8#123,16,16
21999_8#110,16,16
24977_8#54,389,389
19341_3#9,389,389
24977_8#60,389,389
19341_3#75,389,389
24977_8#87,389,389
24977_8#152,389,389
22114_6#35,383,383
23204_4#30,383,383
23430_3#182,383,383
18090_2#97,383,383
28042_2#77,383,383
23204_4#136,383,383
28420_3#10,689,689
28420_2#269,689,689
19646_1#24,689,689
28420_3#192,689,689
28420_2#209,689,689
17794_8#73,689,689
17059_6#81,306,306
17059_6#10,306,306
15995_1#114,306,306
17059_6#22,306,306
15995_1#150,306,306
15995_1#182,306,306
15531_3#89,281,281
9789_5#38,281,281
9789_5#43,281,281
9716_7#32,281,281
9789_4#37,281,281
15531_2#69,281,281
22841_3#84,585,585
9950_1#74,585,585
14723_3#16,585,585
9950_1#36,585,585
9950_1#77,585,585
19084_8#122,585,585
22841_2#65,10,10
22841_2#70,10,10
14723_3#2,10,10
22841_2#123,10,10
14723_3#1,10,10
22841_2#63,10,10
14723_1#39,497,497
29102_1#50,497,497
31664_1#66,497,497
29102_1#25,497,497
22335_8#70,497,497
16288_8#23,497,497
19341_3#184,359,359
22276_1#64,359,359
19341_3#158,359,359
14520_5#16,359,359
19341_3#179,359,359
14520_4#28,359,359
17150_4#25,255,255
14913_6#74,255,255
15841_5#32,255,255
17175_4#7,255,255
13415_6#40,255,255
13415_8#13,255,255
7068_2#5,353,353
17870_7#127,353,353
12378_2#64,353,353
4370_1#4,353,353
7004_3#5,353,353
17870_8#96,353,353
12291_2#8,326,326
12291_1#36,326,326
15940_4#26,326,326
13154_3#55,326,326
9950_1#59,326,326
12291_1#8,326,326
H134_assembly,1056,1056
H253_assembly,1056,1056
H237_assembly,1056,1056
H135_assembly,1056,1056
S155_assembly,1056,1056
27802_2#324,1057,1057
27802_1#294,1057,1057
27786_8#16,1057,1057
27897_1#272,1057,1057
27897_1#63,1057,1057
27725_2#250,1058,1058
27725_2#287,1058,1058
27897_2#51,1058,1058
27897_2#11,1058,1058
27897_2#335,1058,1058
6730_8#2,294,294
6730_8#4,294,294
6949_3#15,294,294
6680_7#23,294,294
6807_2#13,294,294
6593_5#23,292,292
6631_1#16,292,292
7011_3#13,292,292
6680_7#4,292,292
7004_6#30,292,292
7068_6#87,579,579
6578_5#7,579,579
9789_3#70,579,579
7068_6#86,579,579
7068_6#85,579,579
28516_1#17,890,890
28516_1#172,890,890
28516_1#16,890,890
28516_1#25,890,890
28516_1#41,890,890
28516_1#102,892,892
28516_1#257,892,892
28516_1#278,892,892
28516_1#83,892,892
28516_1#272,892,892
28516_1#146,876,876
28177_3#7,876,876
28184_2#145,876,876
28177_3#43,876,876
28516_1#133,876,876
6259_6#5,317,317
24977_8#236,317,317
6983_4#80,317,317
6631_7#18,317,317
6259_5#17,317,317
24977_8#42,853,853
24977_8#8,853,853
24977_8#20,853,853
24977_8#17,853,853
24977_8#43,853,853
29330_2#335,808,808
29339_1#2,808,808
24371_8#205,808,808
29330_2#373,808,808
29330_2#193,808,808
6805_5#24,400,400
28042_2#200,400,400
6755_2#1,400,400
23430_2#179,400,400
6631_2#16,400,400
22335_7#121,651,651
22335_8#39,651,651
22335_7#102,651,651
29330_2#67,651,651
22335_7#83,651,651
22667_8#69,198,198
22841_3#181,198,198
22841_3#29,198,198
22027_1#159,198,198
24820_2#254,198,198
9221_5#69,646,646
9221_5#64,646,646
21485_1#94,646,646
21485_1#126,646,646
22276_1#21,646,646
34154_7#180,784,784
29330_2#237,784,784
29102_1#14,784,784
34154_7#37,784,784
21242_6#90,784,784
21127_2#108,289,289
21127_2#138,289,289
21999_8#17,289,289
21999_7#146,289,289
21999_7#133,289,289
29330_2#372,694,694
29330_2#376,694,694
29594_2#183,694,694
24497_7#40,694,694
19646_1#55,694,694
19341_2#96,288,288
19341_2#60,288,288
18090_2#175,288,288
18090_2#162,288,288
19341_2#81,288,288
6899_6#20,287,287
6983_8#85,287,287
18090_2#144,287,287
6823_3#1,287,287
6805_6#20,287,287
22841_1#84,286,286
22841_3#92,286,286
22841_4#85,286,286
22114_6#80,286,286
18090_1#137,286,286
18090_1#131,338,338
18090_1#62,338,338
18090_1#71,338,338
34154_7#17,338,338
18090_1#64,338,338
16288_8#25,498,498
28832_1#141,498,498
31588_4#306,498,498
28042_2#182,498,498
31585_6#168,498,498
24775_1#221,496,496
31585_6#310,496,496
16288_8#20,496,496
31585_6#259,496,496
31588_4#225,496,496
16288_8#84,337,337
16288_7#13,337,337
17138_5#31,337,337
29102_1#239,337,337
16288_8#45,337,337
15873_7#40,644,644
15940_2#79,644,644
15874_8#47,644,644
15873_7#59,644,644
15873_7#65,644,644
17794_8#18,326,326
15873_5#57,326,326
19183_3#116,326,326
19183_3#125,326,326
19341_1#33,326,326
15995_1#63,194,194
15841_5#11,194,194
15841_1#8,194,194
17175_6#34,194,194
15841_3#63,194,194
15378_3#52,171,171
6972_7#60,171,171
18456_1#11,171,171
18456_1#9,171,171
17870_7#189,171,171
31919_2#153,305,305
14913_7#26,305,305
17175_4#25,305,305
17059_8#12,305,305
17150_5#58,305,305
22335_8#99,648,648
24371_8#290,648,648
14723_2#89,648,648
28832_1#245,648,648
22335_8#91,648,648
14723_4#81,304,304
14913_4#30,304,304
14673_5#38,304,304
15277_1#55,304,304
17150_5#35,304,304
28522_3#349,364,364
16043_2#68,364,364
28522_3#12,364,364
31588_4#233,364,364
14673_4#78,364,364
15995_2#50,276,276
15841_3#10,276,276
14566_5#86,276,276
15841_5#94,276,276
17059_6#64,276,276
28042_2#249,643,643
14520_6#74,643,643
28042_2#325,643,643
28042_2#237,643,643
28042_2#383,643,643
14936_5#9,328,328
12290_3#4,328,328
12378_2#32,328,328
14673_6#13,328,328
14936_5#26,328,328
11860_7#61,273,273
14410_6#72,273,273
11861_4#46,273,273
11860_8#57,273,273
11860_7#5,273,273
11658_1#60,676,676
14520_7#2,676,676
25052_8#15,676,676
28516_1#230,676,676
28516_1#192,676,676
11657_8#38,295,295
19084_7#140,295,295
11679_1#76,295,295
11658_8#8,295,295
19084_7#102,295,295
48163_2#105,1059,1059
48032_2#117,1059,1059
48032_2#76,1059,1059
48032_2#52,1059,1059
47438_1#39,1060,1060
47167_1#117,1060,1060
47167_1#172,1060,1060
47167_1#104,1060,1060
27802_1#330,1061,1061
27897_2#373,1061,1061
27802_1#313,1061,1061
27897_2#82,1061,1061
27897_1#336,1062,1062
27802_1#162,1062,1062
27802_1#116,1062,1062
27897_2#194,1062,1062
27897_2#67,1063,1063
27802_2#156,1063,1063
27802_3#369,1063,1063
27786_8#248,1063,1063
27802_3#65,1064,1064
27725_2#273,1064,1064
27802_3#164,1064,1064
27725_2#315,1064,1064
46972_1#130,1039,1039
46972_1#141,1039,1039
46972_1#202,1039,1039
46972_1#99,1039,1039
7004_5#23,42,42
7038_4#8,42,42
7011_5#5,42,42
6938_7#8,42,42
6840_1#19,49,49
6730_7#6,49,49
6631_3#24,49,49
9803_8#41,49,49
6755_1#1,318,318
6680_4#8,318,318
6680_8#5,318,318
6593_4#14,318,318
28420_2#231,886,886
28516_1#128,886,886
28420_2#239,886,886
28420_2#179,886,886
31664_1#372,61,894;61
31664_1#220,61,894;61
28516_1#308,61,894;61
28177_3#90,61,894;61
32640_3#152,897,897
28177_3#73,897,897
28420_2#58,897,897
28516_1#349,897,897
28420_2#149,885,885
28177_3#352,885,885
28420_2#52,885,885
28420_2#104,885,885
24936_1#53,658,658
28042_2#301,658,658
28042_2#305,658,658
24936_1#51,658,658
24820_2#179,657,657
24861_1#131,657,657
24861_1#125,657,657
24861_1#222,657,657
24775_1#284,656,656
24775_1#307,656,656
24775_1#251,656,656
24775_1#250,656,656
24497_7#107,485,485
24371_8#299,485,485
24497_7#139,485,485
24371_8#288,485,485
24497_7#29,672,672
24497_7#125,672,672
24371_8#185,672,672
29330_2#185,672,672
29339_1#50,807,807
29102_1#60,807,807
28832_1#364,807,807
24371_8#179,807,807
28042_2#115,519,519
23430_2#74,519,519
23430_3#121,519,519
28042_2#256,519,519
23430_4#9,654,654
23430_2#165,654,654
28042_2#90,654,654
24820_2#10,654,654
7622_2#47,397,397
7622_3#78,397,397
5756_7#9,397,397
23204_4#61,397,397
23204_4#147,653,653
23430_4#91,653,653
23430_4#59,653,653
23164_8#156,653,653
23164_8#79,313,313
22841_4#135,313,313
22841_3#65,313,313
22841_1#112,313,313
22335_7#78,703,703
28522_3#113,703,703
22335_8#89,703,703
31588_4#339,703,703
22027_1#100,62,62
22841_4#91,62,62
22027_1#118,62,62
22841_1#148,62,62
21999_8#24,311,311
21999_8#72,311,311
21999_8#48,311,311
21999_8#15,311,311
21242_6#57,650,650
21242_6#51,650,650
21242_6#18,650,650
21242_6#56,650,650
21999_8#84,394,394
21999_8#64,394,394
24775_1#150,394,394
21127_2#151,394,394
20402_4#59,670,670
28516_1#253,670,670
20402_4#51,670,670
19341_2#8,670,670
19341_2#114,340,340
19341_2#112,340,340
19341_2#113,340,340
24977_8#160,340,340
18623_5#55,668,668
4232_7#1,668,668
8016_3#51,668,668
18090_1#38,668,668
19341_3#143,649,649
18090_1#147,649,649
18090_1#156,649,649
18090_1#150,649,649
18090_1#185,645,645
18090_1#146,645,645
19341_3#156,645,645
19341_3#137,645,645
9716_7#35,379,379
17870_7#147,379,379
17870_8#114,379,379
31958_2#349,379,379
21485_1#121,377,377
17794_7#108,377,377
21485_1#34,377,377
17428_8#140,377,377
22335_8#10,507,507
17138_5#21,507,507
22335_8#71,507,507
24497_7#64,507,507
16288_7#55,492,492
29102_1#273,492,492
29102_1#220,492,492
28832_1#49,492,492
16288_4#39,251,251
31588_4#371,251,251
31588_4#322,251,251
16288_8#38,251,251
16288_3#71,479,479
29102_1#297,479,479
29594_2#169,479,479
29594_2#168,479,479
23430_2#116,142,142
23430_1#106,142,142
23204_4#96,142,142
15682_5#3,142,142
15531_7#34,23,23
22276_3#3,23,23
22276_1#170,23,23
22276_1#67,23,23
15531_4#74,5,5
17794_8#25,5,5
17794_7#165,5,5
28420_3#6,5,5
15531_3#15,536,536
18456_1#172,536,536
21242_6#89,536,536
21242_6#91,536,536
15378_4#71,280,280
9789_3#66,280,280
15531_3#83,280,280
15378_2#10,280,280
22335_8#57,662,662
24371_8#182,662,662
15277_1#37,662,662
29102_1#130,662,662
20925_3#82,459,459
14936_4#74,459,459
22335_8#79,459,459
20925_3#90,459,459
21127_1#47,365,365
21053_8#144,365,365
31537_1#213,365,365
14913_6#73,365,365
29339_1#30,678,678
14723_2#86,678,678
24371_8#181,678,678
29339_1#34,678,678
24371_8#76,660,660
24371_8#178,660,660
14723_1#43,660,660
29330_2#358,660,660
13682_2#9,511,511
13682_1#9,511,511
14937_1#22,511,511
17138_5#49,511,511
31958_2#199,356,356
13415_8#62,356,356
32139_3#196,356,356
12837_2#32,356,356
32139_2#342,354,354
12837_3#37,354,354
12837_1#56,354,354
32139_3#172,354,354
12291_6#20,352,352
14412_1#66,352,352
32139_3#376,352,352
31919_2#331,352,352
19084_8#64,327,327
19084_8#38,327,327
12291_1#58,327,327
12291_2#58,327,327
19084_8#116,416,416
12291_1#16,416,416
12291_2#71,416,416
12291_1#71,416,416
24977_8#107,381,381
11860_8#33,381,381
24977_8#106,381,381
18090_2#1,381,381
24861_1#342,322,322
19084_8#80,322,322
11658_2#23,322,322
11861_1#69,322,322
11658_2#22,321,321
18090_2#178,321,321
24861_1#354,321,321
19341_2#144,321,321
15873_3#73,23,23
11658_1#30,23,23
14410_7#16,23,23
15531_5#63,23,23
20402_4#109,408,408
10395_5#25,408,408
31585_6#86,408,408
32139_2#181,408,408
10395_5#27,442,442
14520_6#33,442,442
10395_5#24,442,442
17428_8#97,442,442
S368_assembly,1065,1065
S372_assembly,1065,1065
S360_assembly,1065,1065
48056_2#179,1066,1066
48081_2#66,1066,1066
48056_2#89,1066,1066
47947_2#132,1067,1067
47947_2#327,1067,1067
47947_2#361,1067,1067
47947_1#170,1068,1068
